OwnSite,Product,Own Price,Competitor,CompetitorProduct,Competitor Price,Period,CompetitorDate
The site,Cred-R,2.999,The site,1Regular,2.999,2021-09,2021-09-19
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-19
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-19
The site,Md,3.499,The site,2Mid-Grade,3.499,2021-09,2021-09-19
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-19
The site,Pm,3.599,The competitor1,3Premium,3.349,2021-09,2021-09-19
The site,Pm,3.599,The site,3Premium,3.599,2021-09,2021-09-19
The site,Pm,3.599,The competitor2,3Premium,3.819,2021-09,2021-09-19
The site,Cred-R,2.999,The site,1Regular,2.979,2021-09,2021-09-20
The site,Cred-R,2.999,The site,1Regular,2.999,2021-09,2021-09-20
The site,Cred-R,2.999,The site,1Regular,2.999,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Md,3.499,The site,2Mid-Grade,3.479,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Pm,3.599,The site,3Premium,3.579,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.819,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Cred-R,2.999,The site,1Regular,2.979,2021-09,2021-09-20
The site,Cred-R,2.999,The site,1Regular,2.999,2021-09,2021-09-20
The site,Cred-R,2.999,The site,1Regular,2.999,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Cred-R,2.999,The competitor2,1Regular,3.039,2021-09,2021-09-20
The site,Md,3.499,The site,2Mid-Grade,3.479,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Md,3.499,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-20
The site,Pm,3.599,The site,3Premium,3.579,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.819,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Pm,3.599,The competitor2,3Premium,3.839,2021-09,2021-09-20
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-21
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-21
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-21
The site,Cred-R,2.979,The competitor2,1Regular,3.039,2021-09,2021-09-21
The site,Cred-R,2.979,The competitor2,1Regular,3.039,2021-09,2021-09-21
The site,Md,3.479,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-21
The site,Md,3.479,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-21
The site,Md,3.479,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-21
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-21
The site,Pm,3.579,The competitor2,3Premium,3.839,2021-09,2021-09-21
The site,Pm,3.579,The competitor2,3Premium,3.839,2021-09,2021-09-21
The site,Pm,3.579,The competitor2,3Premium,3.839,2021-09,2021-09-21
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-22
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-22
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-22
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-22
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-22
The site,Cred-R,2.979,The competitor2,1Regular,2.999,2021-09,2021-09-22
The site,Cred-R,2.979,The competitor2,1Regular,2.999,2021-09,2021-09-22
The site,Cred-R,2.979,The competitor2,1Regular,3.039,2021-09,2021-09-22
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-22
The site,Md,3.479,The competitor2,2Mid-Grade,3.399,2021-09,2021-09-22
The site,Md,3.479,The competitor2,2Mid-Grade,3.399,2021-09,2021-09-22
The site,Md,3.479,The competitor2,2Mid-Grade,3.439,2021-09,2021-09-22
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-22
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-22
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-22
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-22
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-22
The site,Pm,3.579,The competitor2,3Premium,3.799,2021-09,2021-09-22
The site,Pm,3.579,The competitor2,3Premium,3.799,2021-09,2021-09-22
The site,Pm,3.579,The competitor2,3Premium,3.839,2021-09,2021-09-22
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-23
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-23
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-23
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-23
The site,Cred-R,2.979,The competitor2,1Regular,2.999,2021-09,2021-09-23
The site,Cred-R,2.979,The competitor2,1Regular,2.999,2021-09,2021-09-23
The site,Cred-R,2.979,The competitor2,1Regular,2.999,2021-09,2021-09-23
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-23
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-23
The site,Md,3.479,The competitor2,2Mid-Grade,3.399,2021-09,2021-09-23
The site,Md,3.479,The competitor2,2Mid-Grade,3.399,2021-09,2021-09-23
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-23
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-23
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-23
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-23
The site,Pm,3.579,The competitor2,3Premium,3.799,2021-09,2021-09-23
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-24
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-24
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-24
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-24
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-24
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-24
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-24
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-24
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-24
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-24
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-24
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-24
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-24
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-24
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-24
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-24
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-24
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-24
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-24
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-24
The site,Pm,3.579,The competitor2,3Premium,3.759,2021-09,2021-09-24
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-24
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-24
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-25
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-25
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-25
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-25
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-25
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-25
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-25
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-25
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-26
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-26
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-26
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-26
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-26
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-26
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-26
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-26
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-26
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-27
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-27
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-27
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-27
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-27
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-27
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-27
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-27
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-27
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-27
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-27
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-27
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-27
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-27
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-28
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-28
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-28
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-28
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-28
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-28
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-28
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-28
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-28
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-28
The site,Pm,3.579,The competitor2,3Premium,3.759,2021-09,2021-09-28
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-28
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-28
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-28
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-29
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-29
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-29
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-29
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-29
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-29
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.559,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-29
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-29
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-29
The site,Cred-R,2.979,The competitor1,1Regular,2.899,2021-09,2021-09-29
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The site,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-29
The site,Cred-R,2.979,The competitor2,1Regular,2.979,2021-09,2021-09-29
The site,Md,3.479,The site,2Mid-Grade,3.479,2021-09,2021-09-29
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-29
The site,Md,3.479,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-29
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-29
The site,Pm,3.579,The competitor1,3Premium,3.299,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.559,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-29
The site,Pm,3.579,The site,3Premium,3.579,2021-09,2021-09-29
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-29
The site,Pm,3.579,The competitor2,3Premium,3.779,2021-09,2021-09-29
The site,Cred-R,2.959,The site,1Regular,2.959,2021-09,2021-09-30
The site,Cred-R,2.959,The site,1Regular,2.959,2021-09,2021-09-30
The site,Cred-R,2.959,The site,1Regular,2.959,2021-09,2021-09-30
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-09,2021-09-30
The site,Cred-R,2.959,The competitor2,1Regular,2.979,2021-09,2021-09-30
The site,Cred-R,2.959,The competitor2,1Regular,2.979,2021-09,2021-09-30
The site,Md,3.459,The site,2Mid-Grade,3.459,2021-09,2021-09-30
The site,Md,3.459,The site,2Mid-Grade,3.459,2021-09,2021-09-30
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-30
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-30
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-09,2021-09-30
The site,Pm,3.559,The site,3Premium,3.559,2021-09,2021-09-30
The site,Pm,3.559,The site,3Premium,3.559,2021-09,2021-09-30
The site,Pm,3.559,The competitor2,3Premium,3.759,2021-09,2021-09-30
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-09,2021-09-30
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-09,2021-09-30
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Md,3.459,The site,2Mid-Grade,3.459,2021-10,2021-10-01
The site,Md,3.459,The site,2Mid-Grade,3.499,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.559,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.569,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.599,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.759,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The site,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor2,1Regular,2.959,2021-10,2021-10-01
The site,Md,3.459,The site,2Mid-Grade,3.459,2021-10,2021-10-01
The site,Md,3.459,The site,2Mid-Grade,3.499,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.559,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.569,2021-10,2021-10-01
The site,Pm,3.559,The site,3Premium,3.599,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.759,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-01
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-02
The site,Cred-R,2.959,The site,1Regular,2.999,2021-10,2021-10-02
The site,Cred-R,2.959,The site,1Regular,2.999,2021-10,2021-10-02
The site,Cred-R,2.959,The competitor2,1Regular,2.979,2021-10,2021-10-02
The site,Md,3.459,The site,2Mid-Grade,3.499,2021-10,2021-10-02
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-02
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-02
The site,Pm,3.559,The site,3Premium,3.599,2021-10,2021-10-02
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-02
The site,Cred-R,2.959,The competitor1,1Regular,2.899,2021-10,2021-10-03
The site,Cred-R,2.959,The site,1Regular,2.999,2021-10,2021-10-03
The site,Cred-R,2.959,The site,1Regular,2.999,2021-10,2021-10-03
The site,Cred-R,2.959,The competitor2,1Regular,2.979,2021-10,2021-10-03
The site,Cred-R,2.959,The competitor2,1Regular,2.979,2021-10,2021-10-03
The site,Md,3.459,The site,2Mid-Grade,3.499,2021-10,2021-10-03
The site,Md,3.459,The site,2Mid-Grade,3.499,2021-10,2021-10-03
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-03
The site,Md,3.459,The competitor2,2Mid-Grade,3.379,2021-10,2021-10-03
The site,Pm,3.559,The competitor1,3Premium,3.299,2021-10,2021-10-03
The site,Pm,3.559,The site,3Premium,3.599,2021-10,2021-10-03
The site,Pm,3.559,The site,3Premium,3.599,2021-10,2021-10-03
The site,Pm,3.559,The competitor2,3Premium,3.759,2021-10,2021-10-03
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-03
The site,Pm,3.559,The competitor2,3Premium,3.779,2021-10,2021-10-03
The site,Cred-R,2.999,The site,1Regular,2.999,2021-10,2021-10-04
The site,Cred-R,2.999,The site,1Regular,2.999,2021-10,2021-10-04
The site,Cred-R,2.999,The site,1Regular,2.999,2021-10,2021-10-04
The site,Cred-R,2.999,The competitor2,1Regular,2.979,2021-10,2021-10-04
The site,Cred-R,2.999,The competitor2,1Regular,2.999,2021-10,2021-10-04
The site,Cred-R,2.999,The competitor2,1Regular,2.999,2021-10,2021-10-04
The site,Md,3.499,The site,2Mid-Grade,3.499,2021-10,2021-10-04
The site,Md,3.499,The site,2Mid-Grade,3.499,2021-10,2021-10-04
